Entity,Code,Date,Confirmed COVID-19 deaths per million people (deaths per million),Year,GDP per capita (international-$)
Syria,SYR,"Apr 8, 2020",0.114,,
Syria,SYR,"Apr 9, 2020",0.114,,
Syria,SYR,"Apr 10, 2020",0.114,,
Syria,SYR,"Apr 11, 2020",0.114,,
Syria,SYR,"Apr 12, 2020",0.114,,
Syria,SYR,"Apr 13, 2020",0.114,,
Syria,SYR,"Apr 14, 2020",0.114,,
Syria,SYR,"Apr 15, 2020",0.114,,
Syria,SYR,"Apr 16, 2020",0.114,,
Syria,SYR,"Apr 17, 2020",0.114,,
Syria,SYR,"Apr 18, 2020",0.114,,
Syria,SYR,"Apr 19, 2020",0.114,,
Syria,SYR,"Apr 20, 2020",0.171,,
Syria,SYR,"Apr 21, 2020",0.171,,
Syria,SYR,"Apr 22, 2020",0.171,,
Syria,SYR,"Apr 23, 2020",0.171,,
Syria,SYR,"Apr 24, 2020",0.171,,
Syria,SYR,"Apr 25, 2020",0.171,,
Syria,SYR,"Apr 26, 2020",0.171,,
Syria,SYR,"Apr 27, 2020",0.171,,
Syria,SYR,"Apr 28, 2020",0.171,,
Syria,SYR,"Apr 29, 2020",0.171,,
Syria,SYR,"Apr 30, 2020",0.171,,
Syria,SYR,"May 1, 2020",0.171,,
Syria,SYR,"May 2, 2020",0.171,,
Syria,SYR,"May 3, 2020",0.171,,
Syria,SYR,"May 4, 2020",0.171,,
Syria,SYR,"May 5, 2020",0.171,,
Syria,SYR,"May 6, 2020",0.171,,
Syria,SYR,"May 7, 2020",0.171,,
Taiwan,TWN,"Feb 17, 2020",0.042,,
Taiwan,TWN,"Feb 18, 2020",0.042,,
Taiwan,TWN,"Feb 19, 2020",0.042,,
Taiwan,TWN,"Feb 20, 2020",0.042,,
Taiwan,TWN,"Feb 21, 2020",0.042,,
Taiwan,TWN,"Feb 22, 2020",0.042,,
Taiwan,TWN,"Feb 23, 2020",0.042,,
Taiwan,TWN,"Feb 24, 2020",0.042,,
Taiwan,TWN,"Feb 25, 2020",0.042,,
Taiwan,TWN,"Feb 26, 2020",0.042,,
Taiwan,TWN,"Feb 27, 2020",0.042,,
Taiwan,TWN,"Feb 28, 2020",0.042,,
Taiwan,TWN,"Feb 29, 2020",0.042,,
Taiwan,TWN,"Mar 1, 2020",0.042,,
Taiwan,TWN,"Mar 2, 2020",0.042,,
Taiwan,TWN,"Mar 3, 2020",0.042,,
Taiwan,TWN,"Mar 4, 2020",0.042,,
Taiwan,TWN,"Mar 6, 2020",0.042,,
Taiwan,TWN,"Mar 7, 2020",0.042,,
Taiwan,TWN,"Mar 8, 2020",0.042,,
Taiwan,TWN,"Mar 9, 2020",0.042,,
Taiwan,TWN,"Mar 11, 2020",0.042,,
Taiwan,TWN,"Mar 12, 2020",0.042,,
Taiwan,TWN,"Mar 13, 2020",0.042,,
Taiwan,TWN,"Mar 14, 2020",0.042,,
Taiwan,TWN,"Mar 15, 2020",0.042,,
Taiwan,TWN,"Mar 16, 2020",0.042,,
Taiwan,TWN,"Mar 17, 2020",0.042,,
Taiwan,TWN,"Mar 18, 2020",0.042,,
Taiwan,TWN,"Mar 19, 2020",0.042,,
Taiwan,TWN,"Mar 20, 2020",0.042,,
Taiwan,TWN,"Mar 21, 2020",0.084,,
Taiwan,TWN,"Mar 22, 2020",0.084,,
Taiwan,TWN,"Mar 23, 2020",0.084,,
Taiwan,TWN,"Mar 24, 2020",0.084,,
Taiwan,TWN,"Mar 25, 2020",0.084,,
Taiwan,TWN,"Mar 26, 2020",0.084,,
Taiwan,TWN,"Mar 27, 2020",0.084,,
Taiwan,TWN,"Mar 28, 2020",0.084,,
Taiwan,TWN,"Mar 29, 2020",0.084,,
Taiwan,TWN,"Mar 30, 2020",0.21,,
Taiwan,TWN,"Mar 31, 2020",0.21,,
Taiwan,TWN,"Apr 1, 2020",0.21,,
Taiwan,TWN,"Apr 2, 2020",0.21,,
Taiwan,TWN,"Apr 3, 2020",0.21,,
Taiwan,TWN,"Apr 4, 2020",0.21,,
Taiwan,TWN,"Apr 5, 2020",0.21,,
Taiwan,TWN,"Apr 6, 2020",0.21,,
Taiwan,TWN,"Apr 7, 2020",0.21,,
Taiwan,TWN,"Apr 8, 2020",0.21,,
Taiwan,TWN,"Apr 9, 2020",0.21,,
Taiwan,TWN,"Apr 10, 2020",0.21,,
Taiwan,TWN,"Apr 11, 2020",0.21,,
Taiwan,TWN,"Apr 12, 2020",0.252,,
Taiwan,TWN,"Apr 13, 2020",0.252,,
Taiwan,TWN,"Apr 14, 2020",0.252,,
Taiwan,TWN,"Apr 15, 2020",0.252,,
Taiwan,TWN,"Apr 16, 2020",0.252,,
Taiwan,TWN,"Apr 17, 2020",0.252,,
Taiwan,TWN,"Apr 18, 2020",0.252,,
Taiwan,TWN,"Apr 19, 2020",0.252,,
Taiwan,TWN,"Apr 20, 2020",0.252,,
Taiwan,TWN,"Apr 21, 2020",0.252,,
Taiwan,TWN,"Apr 22, 2020",0.252,,
Taiwan,TWN,"Apr 23, 2020",0.252,,
Taiwan,TWN,"Apr 24, 2020",0.252,,
Taiwan,TWN,"Apr 25, 2020",0.252,,
Taiwan,TWN,"Apr 26, 2020",0.252,,
Taiwan,TWN,"Apr 27, 2020",0.252,,
Taiwan,TWN,"Apr 28, 2020",0.252,,
Taiwan,TWN,"Apr 29, 2020",0.252,,
Taiwan,TWN,"Apr 30, 2020",0.252,,
Taiwan,TWN,"May 1, 2020",0.252,,
Taiwan,TWN,"May 2, 2020",0.252,,
Taiwan,TWN,"May 3, 2020",0.252,,
Taiwan,TWN,"May 4, 2020",0.252,,
Taiwan,TWN,"May 5, 2020",0.252,,
Taiwan,TWN,"May 6, 2020",0.252,,
Taiwan,TWN,"May 7, 2020",0.252,,
Tajikistan,TJK,"Dec 31, 2019",,2017,2896.91285075403
Tajikistan,TJK,"Jan 1, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Jan 2, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Jan 3, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Jan 4, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Jan 5, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Jan 6, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Jan 7, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Jan 8, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Jan 9, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Jan 10, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Jan 11, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Jan 12, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Jan 13, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Jan 14, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Jan 15, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Jan 16, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Jan 17, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Jan 18, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Jan 19, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Jan 20, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Jan 21, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Jan 22, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Jan 23, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Jan 24, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Jan 25, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Jan 26, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Jan 27, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Jan 28, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Jan 29, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Jan 30, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Jan 31, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Feb 1, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Feb 2, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Feb 3, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Feb 4, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Feb 5, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Feb 6, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Feb 7, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Feb 8, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Feb 9, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Feb 10, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Feb 11, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Feb 12, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Feb 13, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Feb 14, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Feb 15, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Feb 16, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Feb 17, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Feb 18, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Feb 19, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Feb 20, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Feb 21, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Feb 22, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Feb 23, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Feb 24, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Feb 25, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Feb 26, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Feb 27, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Feb 28, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Feb 29, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Mar 1, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Mar 2, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Mar 3, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Mar 4, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Mar 5, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Mar 6, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Mar 7, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Mar 8, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Mar 9, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Mar 10, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Mar 11, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Mar 12, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Mar 13, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Mar 14, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Mar 15, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Mar 16, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Mar 17, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Mar 18, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Mar 19, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Mar 20, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Mar 21, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Mar 22, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Mar 23, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Mar 24, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Mar 25, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Mar 26, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Mar 27, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Mar 28, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Mar 29, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Mar 30, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Mar 31, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Apr 1, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Apr 2, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Apr 3, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Apr 4, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Apr 5, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Apr 6, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Apr 7, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Apr 8, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Apr 9, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Apr 10, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Apr 11, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Apr 12, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Apr 13, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Apr 14, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Apr 15, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Apr 16, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Apr 17, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Apr 18, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Apr 19, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Apr 20, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Apr 21, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Apr 22, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Apr 23, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Apr 24, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Apr 25, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Apr 26, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Apr 27, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Apr 28, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Apr 29, 2020",,2017,2896.91285075403
Tajikistan,TJK,"Apr 30, 2020",,2017,2896.91285075403
Tajikistan,TJK,"May 1, 2020",,2017,2896.91285075403
Tajikistan,TJK,"May 2, 2020",,2017,2896.91285075403
Tajikistan,TJK,"May 3, 2020",,2017,2896.91285075403
Tajikistan,TJK,"May 4, 2020",0.21,2017,2896.91285075403
Tajikistan,TJK,"May 5, 2020",0.315,2017,2896.91285075403
Tajikistan,TJK,"May 6, 2020",0.524,2017,2896.91285075403
Tajikistan,TJK,"May 7, 2020",0.839,2017,2896.91285075403
Tanzania,TZA,"Dec 31, 2019",,2017,2683.3040235534
Tanzania,TZA,"Jan 1, 2020",,2017,2683.3040235534
Tanzania,TZA,"Jan 2, 2020",,2017,2683.3040235534
Tanzania,TZA,"Jan 3, 2020",,2017,2683.3040235534
Tanzania,TZA,"Jan 4, 2020",,2017,2683.3040235534
Tanzania,TZA,"Jan 5, 2020",,2017,2683.3040235534
Tanzania,TZA,"Jan 6, 2020",,2017,2683.3040235534
Tanzania,TZA,"Jan 7, 2020",,2017,2683.3040235534
Tanzania,TZA,"Jan 8, 2020",,2017,2683.3040235534
Tanzania,TZA,"Jan 9, 2020",,2017,2683.3040235534
Tanzania,TZA,"Jan 10, 2020",,2017,2683.3040235534
Tanzania,TZA,"Jan 11, 2020",,2017,2683.3040235534
Tanzania,TZA,"Jan 12, 2020",,2017,2683.3040235534
Tanzania,TZA,"Jan 13, 2020",,2017,2683.3040235534
Tanzania,TZA,"Jan 14, 2020",,2017,2683.3040235534
Tanzania,TZA,"Jan 15, 2020",,2017,2683.3040235534
Tanzania,TZA,"Jan 16, 2020",,2017,2683.3040235534
Tanzania,TZA,"Jan 17, 2020",,2017,2683.3040235534
Tanzania,TZA,"Jan 18, 2020",,2017,2683.3040235534
Tanzania,TZA,"Jan 19, 2020",,2017,2683.3040235534
Tanzania,TZA,"Jan 20, 2020",,2017,2683.3040235534
Tanzania,TZA,"Jan 21, 2020",,2017,2683.3040235534
Tanzania,TZA,"Jan 22, 2020",,2017,2683.3040235534
Tanzania,TZA,"Jan 23, 2020",,2017,2683.3040235534
Tanzania,TZA,"Jan 24, 2020",,2017,2683.3040235534
Tanzania,TZA,"Jan 25, 2020",,2017,2683.3040235534
Tanzania,TZA,"Jan 26, 2020",,2017,2683.3040235534
Tanzania,TZA,"Jan 27, 2020",,2017,2683.3040235534
Tanzania,TZA,"Jan 28, 2020",,2017,2683.3040235534
Tanzania,TZA,"Jan 29, 2020",,2017,2683.3040235534
Tanzania,TZA,"Jan 30, 2020",,2017,2683.3040235534
Tanzania,TZA,"Jan 31, 2020",,2017,2683.3040235534
Tanzania,TZA,"Feb 1, 2020",,2017,2683.3040235534
Tanzania,TZA,"Feb 2, 2020",,2017,2683.3040235534
Tanzania,TZA,"Feb 3, 2020",,2017,2683.3040235534
Tanzania,TZA,"Feb 4, 2020",,2017,2683.3040235534
Tanzania,TZA,"Feb 5, 2020",,2017,2683.3040235534
Tanzania,TZA,"Feb 6, 2020",,2017,2683.3040235534
Tanzania,TZA,"Feb 7, 2020",,2017,2683.3040235534
Tanzania,TZA,"Feb 8, 2020",,2017,2683.3040235534
Tanzania,TZA,"Feb 9, 2020",,2017,2683.3040235534
Tanzania,TZA,"Feb 10, 2020",,2017,2683.3040235534
Tanzania,TZA,"Feb 11, 2020",,2017,2683.3040235534
Tanzania,TZA,"Feb 12, 2020",,2017,2683.3040235534
Tanzania,TZA,"Feb 13, 2020",,2017,2683.3040235534
Tanzania,TZA,"Feb 14, 2020",,2017,2683.3040235534
Tanzania,TZA,"Feb 15, 2020",,2017,2683.3040235534
Tanzania,TZA,"Feb 16, 2020",,2017,2683.3040235534
Tanzania,TZA,"Feb 17, 2020",,2017,2683.3040235534
Tanzania,TZA,"Feb 18, 2020",,2017,2683.3040235534
Tanzania,TZA,"Feb 19, 2020",,2017,2683.3040235534
Tanzania,TZA,"Feb 20, 2020",,2017,2683.3040235534
Tanzania,TZA,"Feb 21, 2020",,2017,2683.3040235534
Tanzania,TZA,"Feb 22, 2020",,2017,2683.3040235534
Tanzania,TZA,"Feb 23, 2020",,2017,2683.3040235534
Tanzania,TZA,"Feb 24, 2020",,2017,2683.3040235534
Tanzania,TZA,"Feb 25, 2020",,2017,2683.3040235534
Tanzania,TZA,"Feb 26, 2020",,2017,2683.3040235534
Tanzania,TZA,"Feb 27, 2020",,2017,2683.3040235534
Tanzania,TZA,"Feb 28, 2020",,2017,2683.3040235534
Tanzania,TZA,"Feb 29, 2020",,2017,2683.3040235534
Tanzania,TZA,"Mar 1, 2020",,2017,2683.3040235534
Tanzania,TZA,"Mar 2, 2020",,2017,2683.3040235534
Tanzania,TZA,"Mar 3, 2020",,2017,2683.3040235534
Tanzania,TZA,"Mar 4, 2020",,2017,2683.3040235534
Tanzania,TZA,"Mar 5, 2020",,2017,2683.3040235534
Tanzania,TZA,"Mar 6, 2020",,2017,2683.3040235534
Tanzania,TZA,"Mar 7, 2020",,2017,2683.3040235534
Tanzania,TZA,"Mar 8, 2020",,2017,2683.3040235534
Tanzania,TZA,"Mar 9, 2020",,2017,2683.3040235534
Tanzania,TZA,"Mar 10, 2020",,2017,2683.3040235534
Tanzania,TZA,"Mar 11, 2020",,2017,2683.3040235534
Tanzania,TZA,"Mar 12, 2020",,2017,2683.3040235534
Tanzania,TZA,"Mar 13, 2020",,2017,2683.3040235534
Tanzania,TZA,"Mar 14, 2020",,2017,2683.3040235534
Tanzania,TZA,"Mar 15, 2020",,2017,2683.3040235534
Tanzania,TZA,"Mar 16, 2020",,2017,2683.3040235534
Tanzania,TZA,"Mar 17, 2020",,2017,2683.3040235534
Tanzania,TZA,"Mar 18, 2020",,2017,2683.3040235534
Tanzania,TZA,"Mar 19, 2020",,2017,2683.3040235534
Tanzania,TZA,"Mar 20, 2020",,2017,2683.3040235534
Tanzania,TZA,"Mar 21, 2020",,2017,2683.3040235534
Tanzania,TZA,"Mar 22, 2020",,2017,2683.3040235534
Tanzania,TZA,"Mar 23, 2020",,2017,2683.3040235534
Tanzania,TZA,"Mar 24, 2020",,2017,2683.3040235534
Tanzania,TZA,"Mar 25, 2020",,2017,2683.3040235534
Tanzania,TZA,"Mar 26, 2020",,2017,2683.3040235534
Tanzania,TZA,"Mar 27, 2020",,2017,2683.3040235534
Tanzania,TZA,"Mar 28, 2020",,2017,2683.3040235534
Tanzania,TZA,"Mar 29, 2020",0.017,2017,2683.3040235534
Tanzania,TZA,"Mar 30, 2020",0.017,2017,2683.3040235534
Tanzania,TZA,"Mar 31, 2020",0.017,2017,2683.3040235534
Tanzania,TZA,"Apr 1, 2020",0.017,2017,2683.3040235534
Tanzania,TZA,"Apr 2, 2020",0.017,2017,2683.3040235534
Tanzania,TZA,"Apr 3, 2020",0.017,2017,2683.3040235534
Tanzania,TZA,"Apr 4, 2020",0.017,2017,2683.3040235534
Tanzania,TZA,"Apr 5, 2020",0.017,2017,2683.3040235534
Tanzania,TZA,"Apr 6, 2020",0.017,2017,2683.3040235534
Tanzania,TZA,"Apr 7, 2020",0.017,2017,2683.3040235534
Tanzania,TZA,"Apr 8, 2020",0.017,2017,2683.3040235534
Tanzania,TZA,"Apr 9, 2020",0.017,2017,2683.3040235534
Tanzania,TZA,"Apr 10, 2020",0.017,2017,2683.3040235534
Tanzania,TZA,"Apr 11, 2020",0.05,2017,2683.3040235534
Tanzania,TZA,"Apr 12, 2020",0.05,2017,2683.3040235534
Tanzania,TZA,"Apr 13, 2020",0.05,2017,2683.3040235534
Tanzania,TZA,"Apr 14, 2020",0.05,2017,2683.3040235534
Tanzania,TZA,"Apr 15, 2020",0.05,2017,2683.3040235534
Tanzania,TZA,"Apr 16, 2020",0.067,2017,2683.3040235534
Tanzania,TZA,"Apr 17, 2020",0.067,2017,2683.3040235534
Tanzania,TZA,"Apr 18, 2020",0.084,2017,2683.3040235534
Tanzania,TZA,"Apr 19, 2020",0.084,2017,2683.3040235534
Tanzania,TZA,"Apr 20, 2020",0.084,2017,2683.3040235534
Tanzania,TZA,"Apr 21, 2020",0.084,2017,2683.3040235534
Tanzania,TZA,"Apr 22, 2020",0.134,2017,2683.3040235534
Tanzania,TZA,"Apr 23, 2020",0.167,2017,2683.3040235534
Tanzania,TZA,"Apr 24, 2020",0.167,2017,2683.3040235534
Tanzania,TZA,"Apr 25, 2020",0.167,2017,2683.3040235534
Tanzania,TZA,"Apr 26, 2020",0.167,2017,2683.3040235534
Tanzania,TZA,"Apr 27, 2020",0.167,2017,2683.3040235534
Tanzania,TZA,"Apr 28, 2020",0.167,2017,2683.3040235534
Tanzania,TZA,"Apr 29, 2020",0.167,2017,2683.3040235534
Tanzania,TZA,"Apr 30, 2020",0.268,2017,2683.3040235534
Tanzania,TZA,"May 1, 2020",0.268,2017,2683.3040235534
Tanzania,TZA,"May 2, 2020",0.268,2017,2683.3040235534
Tanzania,TZA,"May 3, 2020",0.268,2017,2683.3040235534
Tanzania,TZA,"May 4, 2020",0.268,2017,2683.3040235534
Tanzania,TZA,"May 5, 2020",0.301,2017,2683.3040235534
Tanzania,TZA,"May 6, 2020",0.301,2017,2683.3040235534
Tanzania,TZA,"May 7, 2020",0.301,2017,2683.3040235534
Thailand,THA,"Dec 31, 2019",,2017,16277.6711509397
Thailand,THA,"Jan 1, 2020",,2017,16277.6711509397
Thailand,THA,"Jan 2, 2020",,2017,16277.6711509397
Thailand,THA,"Jan 3, 2020",,2017,16277.6711509397
Thailand,THA,"Jan 4, 2020",,2017,16277.6711509397
Thailand,THA,"Jan 5, 2020",,2017,16277.6711509397
Thailand,THA,"Jan 6, 2020",,2017,16277.6711509397
Thailand,THA,"Jan 7, 2020",,2017,16277.6711509397
Thailand,THA,"Jan 8, 2020",,2017,16277.6711509397
Thailand,THA,"Jan 9, 2020",,2017,16277.6711509397
Thailand,THA,"Jan 10, 2020",,2017,16277.6711509397
Thailand,THA,"Jan 11, 2020",,2017,16277.6711509397
Thailand,THA,"Jan 12, 2020",,2017,16277.6711509397
Thailand,THA,"Jan 13, 2020",,2017,16277.6711509397
Thailand,THA,"Jan 14, 2020",,2017,16277.6711509397
Thailand,THA,"Jan 15, 2020",,2017,16277.6711509397
Thailand,THA,"Jan 16, 2020",,2017,16277.6711509397
Thailand,THA,"Jan 17, 2020",,2017,16277.6711509397
Thailand,THA,"Jan 18, 2020",,2017,16277.6711509397
Thailand,THA,"Jan 19, 2020",,2017,16277.6711509397
Thailand,THA,"Jan 20, 2020",,2017,16277.6711509397
Thailand,THA,"Jan 21, 2020",,2017,16277.6711509397
Thailand,THA,"Jan 22, 2020",,2017,16277.6711509397
Thailand,THA,"Jan 23, 2020",,2017,16277.6711509397
Thailand,THA,"Jan 24, 2020",,2017,16277.6711509397
Thailand,THA,"Jan 25, 2020",,2017,16277.6711509397
Thailand,THA,"Jan 26, 2020",,2017,16277.6711509397
Thailand,THA,"Jan 27, 2020",,2017,16277.6711509397
Thailand,THA,"Jan 28, 2020",,2017,16277.6711509397
Thailand,THA,"Jan 29, 2020",,2017,16277.6711509397
Thailand,THA,"Jan 30, 2020",,2017,16277.6711509397
Thailand,THA,"Jan 31, 2020",,2017,16277.6711509397
Thailand,THA,"Feb 1, 2020",,2017,16277.6711509397
Thailand,THA,"Feb 2, 2020",,2017,16277.6711509397
Thailand,THA,"Feb 3, 2020",,2017,16277.6711509397
Thailand,THA,"Feb 4, 2020",,2017,16277.6711509397
Thailand,THA,"Feb 5, 2020",,2017,16277.6711509397
Thailand,THA,"Feb 6, 2020",,2017,16277.6711509397
Thailand,THA,"Feb 7, 2020",,2017,16277.6711509397
Thailand,THA,"Feb 8, 2020",,2017,16277.6711509397
Thailand,THA,"Feb 9, 2020",,2017,16277.6711509397
Thailand,THA,"Feb 10, 2020",,2017,16277.6711509397
Thailand,THA,"Feb 11, 2020",,2017,16277.6711509397
Thailand,THA,"Feb 12, 2020",,2017,16277.6711509397
Thailand,THA,"Feb 13, 2020",,2017,16277.6711509397
Thailand,THA,"Feb 14, 2020",,2017,16277.6711509397
Thailand,THA,"Feb 15, 2020",,2017,16277.6711509397
Thailand,THA,"Feb 16, 2020",,2017,16277.6711509397
Thailand,THA,"Feb 17, 2020",,2017,16277.6711509397
Thailand,THA,"Feb 18, 2020",,2017,16277.6711509397
Thailand,THA,"Feb 19, 2020",,2017,16277.6711509397
Thailand,THA,"Feb 20, 2020",,2017,16277.6711509397
Thailand,THA,"Feb 21, 2020",,2017,16277.6711509397
Thailand,THA,"Feb 22, 2020",,2017,16277.6711509397
Thailand,THA,"Feb 23, 2020",,2017,16277.6711509397
Thailand,THA,"Feb 24, 2020",,2017,16277.6711509397
Thailand,THA,"Feb 25, 2020",,2017,16277.6711509397
Thailand,THA,"Feb 26, 2020",,2017,16277.6711509397
Thailand,THA,"Feb 27, 2020",,2017,16277.6711509397
Thailand,THA,"Feb 28, 2020",,2017,16277.6711509397
Thailand,THA,"Feb 29, 2020",,2017,16277.6711509397
Thailand,THA,"Mar 1, 2020",0.014,2017,16277.6711509397
Thailand,THA,"Mar 2, 2020",0.014,2017,16277.6711509397
Thailand,THA,"Mar 3, 2020",,2017,16277.6711509397
Thailand,THA,"Mar 4, 2020",,2017,16277.6711509397
Thailand,THA,"Mar 5, 2020",0.014,2017,16277.6711509397
Thailand,THA,"Mar 6, 2020",,2017,16277.6711509397
Thailand,THA,"Mar 7, 2020",0.014,2017,16277.6711509397
Thailand,THA,"Mar 8, 2020",,2017,16277.6711509397
Thailand,THA,"Mar 9, 2020",,2017,16277.6711509397
Thailand,THA,"Mar 10, 2020",,2017,16277.6711509397
Thailand,THA,"Mar 11, 2020",0.014,2017,16277.6711509397
Thailand,THA,"Mar 12, 2020",0.014,2017,16277.6711509397
Thailand,THA,"Mar 13, 2020",,2017,16277.6711509397
Thailand,THA,"Mar 14, 2020",0.014,2017,16277.6711509397
