Entity,Code,Date,Contact tracing (OxBSG) (Contract tracing)
Belgium,BEL,"Apr 10, 2020",1
Belgium,BEL,"Apr 11, 2020",1
Belgium,BEL,"Apr 12, 2020",1
Belgium,BEL,"Apr 13, 2020",1
Belgium,BEL,"Apr 14, 2020",1
Belgium,BEL,"Apr 15, 2020",1
Belgium,BEL,"Apr 16, 2020",1
Belgium,BEL,"Apr 17, 2020",1
Belgium,BEL,"Apr 18, 2020",1
Belgium,BEL,"Apr 19, 2020",1
Belgium,BEL,"Apr 20, 2020",1
Belgium,BEL,"Apr 21, 2020",1
Belgium,BEL,"Apr 22, 2020",1
Belgium,BEL,"Apr 23, 2020",1
Belgium,BEL,"Apr 24, 2020",1
Belgium,BEL,"Apr 25, 2020",1
Belgium,BEL,"Apr 26, 2020",1
Belgium,BEL,"Apr 27, 2020",1
Belgium,BEL,"Apr 28, 2020",1
Belgium,BEL,"Apr 29, 2020",1
Belgium,BEL,"Apr 30, 2020",1
Belgium,BEL,"May 1, 2020",1
Belgium,BEL,"May 2, 2020",1
Belgium,BEL,"May 3, 2020",1
Belgium,BEL,"May 4, 2020",1
Belize,BLZ,"Mar 25, 2020",2
Belize,BLZ,"Mar 26, 2020",2
Belize,BLZ,"Mar 27, 2020",2
Belize,BLZ,"Mar 28, 2020",2
Belize,BLZ,"Mar 29, 2020",2
Belize,BLZ,"Mar 30, 2020",2
Belize,BLZ,"Mar 31, 2020",2
Belize,BLZ,"Apr 1, 2020",2
Belize,BLZ,"Apr 2, 2020",2
Belize,BLZ,"Apr 3, 2020",2
Belize,BLZ,"Apr 4, 2020",2
Belize,BLZ,"Apr 5, 2020",2
Belize,BLZ,"Apr 6, 2020",2
Belize,BLZ,"Apr 7, 2020",2
Belize,BLZ,"Apr 8, 2020",2
Belize,BLZ,"Apr 9, 2020",2
Belize,BLZ,"Apr 10, 2020",2
Belize,BLZ,"Apr 11, 2020",2
Belize,BLZ,"Apr 12, 2020",2
Belize,BLZ,"Apr 13, 2020",2
Belize,BLZ,"Apr 14, 2020",2
Belize,BLZ,"Apr 15, 2020",2
Belize,BLZ,"Apr 16, 2020",2
Belize,BLZ,"Apr 17, 2020",2
Belize,BLZ,"Apr 18, 2020",2
Belize,BLZ,"Apr 19, 2020",2
Belize,BLZ,"Apr 20, 2020",2
Belize,BLZ,"Apr 21, 2020",2
Belize,BLZ,"Apr 22, 2020",2
Belize,BLZ,"Apr 23, 2020",2
Belize,BLZ,"Apr 24, 2020",2
Belize,BLZ,"Apr 25, 2020",2
Belize,BLZ,"Apr 26, 2020",2
Belize,BLZ,"Apr 27, 2020",2
Belize,BLZ,"Apr 28, 2020",2
Belize,BLZ,"Apr 29, 2020",2
Belize,BLZ,"Apr 30, 2020",2
Belize,BLZ,"May 1, 2020",2
Belize,BLZ,"May 2, 2020",2
Belize,BLZ,"May 3, 2020",2
Bermuda,BMU,"Jan 29, 2020",2
Bermuda,BMU,"Jan 30, 2020",2
Bermuda,BMU,"Jan 31, 2020",2
Bermuda,BMU,"Feb 1, 2020",2
Bermuda,BMU,"Feb 2, 2020",2
Bermuda,BMU,"Feb 3, 2020",2
Bermuda,BMU,"Feb 4, 2020",2
Bermuda,BMU,"Feb 5, 2020",2
Bermuda,BMU,"Feb 6, 2020",2
Bermuda,BMU,"Feb 7, 2020",2
Bermuda,BMU,"Feb 8, 2020",2
Bermuda,BMU,"Feb 9, 2020",2
Bermuda,BMU,"Feb 10, 2020",2
Bermuda,BMU,"Feb 11, 2020",2
Bermuda,BMU,"Feb 12, 2020",2
Bermuda,BMU,"Feb 13, 2020",2
Bermuda,BMU,"Feb 14, 2020",2
Bermuda,BMU,"Feb 15, 2020",2
Bermuda,BMU,"Feb 16, 2020",2
Bermuda,BMU,"Feb 17, 2020",2
Bermuda,BMU,"Feb 18, 2020",2
Bermuda,BMU,"Feb 19, 2020",2
Bermuda,BMU,"Feb 20, 2020",2
Bermuda,BMU,"Feb 21, 2020",2
Bermuda,BMU,"Feb 22, 2020",2
Bermuda,BMU,"Feb 23, 2020",2
Bermuda,BMU,"Feb 24, 2020",2
Bermuda,BMU,"Feb 25, 2020",2
Bermuda,BMU,"Feb 26, 2020",2
Bermuda,BMU,"Feb 27, 2020",2
Bermuda,BMU,"Feb 28, 2020",2
Bermuda,BMU,"Feb 29, 2020",2
Bermuda,BMU,"Mar 1, 2020",2
Bermuda,BMU,"Mar 2, 2020",2
Bermuda,BMU,"Mar 3, 2020",2
Bermuda,BMU,"Mar 4, 2020",2
Bermuda,BMU,"Mar 5, 2020",2
Bermuda,BMU,"Mar 6, 2020",2
Bermuda,BMU,"Mar 7, 2020",2
Bermuda,BMU,"Mar 8, 2020",2
Bermuda,BMU,"Mar 9, 2020",2
Bermuda,BMU,"Mar 10, 2020",2
Bermuda,BMU,"Mar 11, 2020",2
Bermuda,BMU,"Mar 12, 2020",2
Bermuda,BMU,"Mar 13, 2020",2
Bermuda,BMU,"Mar 14, 2020",2
Bermuda,BMU,"Mar 15, 2020",2
Bermuda,BMU,"Mar 16, 2020",2
Bermuda,BMU,"Mar 17, 2020",2
Bermuda,BMU,"Mar 18, 2020",2
Bermuda,BMU,"Mar 19, 2020",2
Bermuda,BMU,"Mar 20, 2020",2
Bermuda,BMU,"Mar 21, 2020",2
Bermuda,BMU,"Mar 22, 2020",2
Bermuda,BMU,"Mar 23, 2020",2
Bermuda,BMU,"Mar 24, 2020",2
Bermuda,BMU,"Mar 25, 2020",2
Bermuda,BMU,"Mar 26, 2020",2
Bermuda,BMU,"Mar 27, 2020",2
Bermuda,BMU,"Mar 28, 2020",2
Bermuda,BMU,"Mar 29, 2020",2
Bermuda,BMU,"Mar 30, 2020",2
Bermuda,BMU,"Mar 31, 2020",2
Bermuda,BMU,"Apr 1, 2020",2
Bermuda,BMU,"Apr 2, 2020",2
Bermuda,BMU,"Apr 3, 2020",2
Bermuda,BMU,"Apr 4, 2020",2
Bermuda,BMU,"Apr 5, 2020",2
Bermuda,BMU,"Apr 6, 2020",2
Bermuda,BMU,"Apr 7, 2020",2
Bermuda,BMU,"Apr 8, 2020",2
Bermuda,BMU,"Apr 9, 2020",2
Bermuda,BMU,"Apr 10, 2020",2
Bermuda,BMU,"Apr 11, 2020",2
Bermuda,BMU,"Apr 12, 2020",2
Bermuda,BMU,"Apr 13, 2020",2
Bermuda,BMU,"Apr 14, 2020",2
Bermuda,BMU,"Apr 15, 2020",2
Bermuda,BMU,"Apr 16, 2020",2
Bermuda,BMU,"Apr 17, 2020",2
Bermuda,BMU,"Apr 18, 2020",2
Bermuda,BMU,"Apr 19, 2020",2
Bermuda,BMU,"Apr 20, 2020",2
Bermuda,BMU,"Apr 21, 2020",2
Bermuda,BMU,"Apr 22, 2020",2
Bermuda,BMU,"Apr 23, 2020",2
Bermuda,BMU,"Apr 24, 2020",2
Bermuda,BMU,"Apr 25, 2020",2
Bermuda,BMU,"Apr 26, 2020",2
Bermuda,BMU,"Apr 27, 2020",2
Bermuda,BMU,"Apr 28, 2020",2
Bermuda,BMU,"Apr 29, 2020",2
Bermuda,BMU,"Apr 30, 2020",2
Bermuda,BMU,"May 1, 2020",2
Bermuda,BMU,"May 2, 2020",2
Bermuda,BMU,"May 3, 2020",2
Bermuda,BMU,"May 4, 2020",2
Bolivia,BOL,"Mar 20, 2020",1
Bolivia,BOL,"Mar 21, 2020",1
Bolivia,BOL,"Mar 22, 2020",1
Bolivia,BOL,"Mar 23, 2020",1
Bolivia,BOL,"Mar 24, 2020",1
Bolivia,BOL,"Mar 25, 2020",1
Bolivia,BOL,"Mar 26, 2020",1
Bolivia,BOL,"Mar 27, 2020",1
Bolivia,BOL,"Mar 28, 2020",1
Bolivia,BOL,"Mar 29, 2020",1
Bolivia,BOL,"Mar 30, 2020",1
Bolivia,BOL,"Mar 31, 2020",1
Bolivia,BOL,"Apr 1, 2020",1
Bolivia,BOL,"Apr 2, 2020",1
Bolivia,BOL,"Apr 3, 2020",1
Bolivia,BOL,"Apr 4, 2020",1
Bolivia,BOL,"Apr 5, 2020",1
Bolivia,BOL,"Apr 6, 2020",1
Bolivia,BOL,"Apr 7, 2020",1
Bolivia,BOL,"Apr 8, 2020",1
Bolivia,BOL,"Apr 9, 2020",1
Bolivia,BOL,"Apr 10, 2020",1
Bolivia,BOL,"Apr 11, 2020",1
Bolivia,BOL,"Apr 12, 2020",1
Bolivia,BOL,"Apr 13, 2020",1
Bolivia,BOL,"Apr 14, 2020",1
Bolivia,BOL,"Apr 15, 2020",1
Bolivia,BOL,"Apr 16, 2020",1
Bolivia,BOL,"Apr 17, 2020",1
Bolivia,BOL,"Apr 18, 2020",1
Bolivia,BOL,"Apr 19, 2020",1
Bolivia,BOL,"Apr 20, 2020",1
Bolivia,BOL,"Apr 21, 2020",1
Bolivia,BOL,"Apr 22, 2020",1
Bolivia,BOL,"Apr 23, 2020",1
Bolivia,BOL,"Apr 24, 2020",1
Bolivia,BOL,"Apr 25, 2020",1
Bolivia,BOL,"Apr 26, 2020",1
Bolivia,BOL,"Apr 27, 2020",1
Bolivia,BOL,"Apr 28, 2020",1
Bolivia,BOL,"Apr 29, 2020",1
Bolivia,BOL,"Apr 30, 2020",1
Bolivia,BOL,"May 1, 2020",1
Bolivia,BOL,"May 2, 2020",1
Bolivia,BOL,"May 3, 2020",1
Bolivia,BOL,"May 4, 2020",1
Bolivia,BOL,"May 5, 2020",1
Bolivia,BOL,"May 6, 2020",1
Bolivia,BOL,"May 7, 2020",1
Botswana,BWA,"Mar 31, 2020",1
Botswana,BWA,"Apr 1, 2020",1
Botswana,BWA,"Apr 2, 2020",1
Botswana,BWA,"Apr 3, 2020",1
Botswana,BWA,"Apr 4, 2020",1
Botswana,BWA,"Apr 5, 2020",1
Botswana,BWA,"Apr 6, 2020",1
Botswana,BWA,"Apr 7, 2020",1
Botswana,BWA,"Apr 8, 2020",1
Botswana,BWA,"Apr 9, 2020",1
Botswana,BWA,"Apr 10, 2020",1
Botswana,BWA,"Apr 11, 2020",1
Botswana,BWA,"Apr 12, 2020",1
Botswana,BWA,"Apr 13, 2020",1
Botswana,BWA,"Apr 14, 2020",1
Botswana,BWA,"Apr 15, 2020",1
Botswana,BWA,"Apr 16, 2020",1
Botswana,BWA,"Apr 17, 2020",1
Botswana,BWA,"Apr 18, 2020",1
Botswana,BWA,"Apr 19, 2020",1
Botswana,BWA,"Apr 20, 2020",1
Botswana,BWA,"Apr 21, 2020",1
Botswana,BWA,"Apr 22, 2020",1
Botswana,BWA,"Apr 23, 2020",1
Botswana,BWA,"Apr 24, 2020",1
Botswana,BWA,"Apr 25, 2020",1
Botswana,BWA,"Apr 26, 2020",1
Botswana,BWA,"Apr 27, 2020",1
Botswana,BWA,"Apr 28, 2020",1
Botswana,BWA,"Apr 29, 2020",1
Botswana,BWA,"Apr 30, 2020",1
Botswana,BWA,"May 1, 2020",1
Botswana,BWA,"May 2, 2020",1
Botswana,BWA,"May 3, 2020",1
Botswana,BWA,"May 4, 2020",1
Brunei,BRN,"Jan 1, 2020",1
Brunei,BRN,"Jan 2, 2020",1
Brunei,BRN,"Jan 3, 2020",1
Brunei,BRN,"Jan 4, 2020",1
Brunei,BRN,"Jan 5, 2020",1
Brunei,BRN,"Jan 6, 2020",1
Brunei,BRN,"Jan 7, 2020",1
Brunei,BRN,"Jan 8, 2020",1
Brunei,BRN,"Jan 9, 2020",1
Brunei,BRN,"Jan 10, 2020",1
Brunei,BRN,"Jan 11, 2020",1
Brunei,BRN,"Jan 12, 2020",1
Brunei,BRN,"Jan 13, 2020",1
Brunei,BRN,"Jan 14, 2020",1
Brunei,BRN,"Jan 15, 2020",1
Brunei,BRN,"Jan 16, 2020",1
Brunei,BRN,"Jan 17, 2020",1
Brunei,BRN,"Jan 18, 2020",1
Brunei,BRN,"Jan 19, 2020",1
Brunei,BRN,"Jan 20, 2020",1
Brunei,BRN,"Jan 21, 2020",1
Brunei,BRN,"Jan 22, 2020",1
Brunei,BRN,"Jan 23, 2020",1
Brunei,BRN,"Jan 24, 2020",1
Brunei,BRN,"Jan 25, 2020",1
Brunei,BRN,"Jan 26, 2020",1
Brunei,BRN,"Jan 27, 2020",1
Brunei,BRN,"Jan 28, 2020",1
Brunei,BRN,"Jan 29, 2020",1
Brunei,BRN,"Jan 30, 2020",1
Brunei,BRN,"Jan 31, 2020",1
Brunei,BRN,"Feb 1, 2020",1
Brunei,BRN,"Feb 2, 2020",1
Brunei,BRN,"Feb 3, 2020",1
Brunei,BRN,"Feb 4, 2020",1
Brunei,BRN,"Feb 5, 2020",1
Brunei,BRN,"Feb 6, 2020",1
Brunei,BRN,"Feb 7, 2020",1
Brunei,BRN,"Feb 8, 2020",1
Brunei,BRN,"Feb 9, 2020",1
Brunei,BRN,"Feb 10, 2020",1
Brunei,BRN,"Feb 11, 2020",1
Brunei,BRN,"Feb 12, 2020",1
Brunei,BRN,"Feb 13, 2020",1
Brunei,BRN,"Feb 14, 2020",1
Brunei,BRN,"Feb 15, 2020",1
Brunei,BRN,"Feb 16, 2020",1
Brunei,BRN,"Feb 17, 2020",1
Brunei,BRN,"Feb 18, 2020",1
Brunei,BRN,"Feb 19, 2020",1
Brunei,BRN,"Feb 20, 2020",1
Brunei,BRN,"Feb 21, 2020",1
Brunei,BRN,"Feb 22, 2020",1
Brunei,BRN,"Feb 23, 2020",1
Brunei,BRN,"Feb 24, 2020",1
Brunei,BRN,"Feb 25, 2020",1
Brunei,BRN,"Feb 26, 2020",1
Brunei,BRN,"Feb 27, 2020",1
Brunei,BRN,"Feb 28, 2020",1
Brunei,BRN,"Feb 29, 2020",1
Brunei,BRN,"Mar 1, 2020",1
Brunei,BRN,"Mar 2, 2020",1
Brunei,BRN,"Mar 3, 2020",1
Brunei,BRN,"Mar 4, 2020",1
Brunei,BRN,"Mar 5, 2020",1
Brunei,BRN,"Mar 6, 2020",1
Brunei,BRN,"Mar 7, 2020",1
Brunei,BRN,"Mar 8, 2020",1
Brunei,BRN,"Mar 9, 2020",1
Brunei,BRN,"Mar 10, 2020",1
Brunei,BRN,"Mar 11, 2020",1
Brunei,BRN,"Mar 12, 2020",1
Brunei,BRN,"Mar 13, 2020",1
Brunei,BRN,"Mar 14, 2020",1
Brunei,BRN,"Mar 15, 2020",1
Brunei,BRN,"Mar 16, 2020",1
Brunei,BRN,"Mar 17, 2020",1
Brunei,BRN,"Mar 18, 2020",1
Brunei,BRN,"Mar 19, 2020",1
Brunei,BRN,"Mar 20, 2020",1
Brunei,BRN,"Mar 21, 2020",1
Brunei,BRN,"Mar 22, 2020",1
Brunei,BRN,"Mar 23, 2020",1
Brunei,BRN,"Mar 24, 2020",1
Brunei,BRN,"Mar 25, 2020",1
Brunei,BRN,"Mar 26, 2020",1
Brunei,BRN,"Mar 27, 2020",1
Brunei,BRN,"Mar 28, 2020",1
Brunei,BRN,"Mar 29, 2020",1
Brunei,BRN,"Mar 30, 2020",1
Brunei,BRN,"Mar 31, 2020",1
Brunei,BRN,"Apr 1, 2020",1
Brunei,BRN,"Apr 2, 2020",1
Brunei,BRN,"Apr 3, 2020",1
Brunei,BRN,"Apr 4, 2020",1
Brunei,BRN,"Apr 5, 2020",1
Brunei,BRN,"Apr 6, 2020",1
Brunei,BRN,"Apr 7, 2020",1
Brunei,BRN,"Apr 8, 2020",1
Brunei,BRN,"Apr 9, 2020",1
Brunei,BRN,"Apr 10, 2020",1
Brunei,BRN,"Apr 11, 2020",1
Brunei,BRN,"Apr 12, 2020",1
Brunei,BRN,"Apr 13, 2020",1
Brunei,BRN,"Apr 14, 2020",1
Brunei,BRN,"Apr 15, 2020",1
Brunei,BRN,"Apr 16, 2020",1
Brunei,BRN,"Apr 17, 2020",1
Brunei,BRN,"Apr 18, 2020",1
Brunei,BRN,"Apr 19, 2020",1
Brunei,BRN,"Apr 20, 2020",1
Brunei,BRN,"Apr 21, 2020",1
Brunei,BRN,"Apr 22, 2020",1
Brunei,BRN,"Apr 23, 2020",1
Brunei,BRN,"Apr 24, 2020",1
Brunei,BRN,"Apr 25, 2020",1
Brunei,BRN,"Apr 26, 2020",1
Brunei,BRN,"Apr 27, 2020",1
Brunei,BRN,"Apr 28, 2020",1
Brunei,BRN,"Apr 29, 2020",1
Brunei,BRN,"Apr 30, 2020",1
Brunei,BRN,"May 1, 2020",1
Brunei,BRN,"May 2, 2020",1
Brunei,BRN,"May 3, 2020",1
Burkina Faso,BFA,"Mar 9, 2020",2
Burkina Faso,BFA,"Mar 10, 2020",2
Burkina Faso,BFA,"Mar 11, 2020",2
Burkina Faso,BFA,"Mar 12, 2020",2
Burkina Faso,BFA,"Mar 13, 2020",2
Burkina Faso,BFA,"Mar 14, 2020",2
Burkina Faso,BFA,"Mar 15, 2020",2
Burkina Faso,BFA,"Mar 16, 2020",2
Burkina Faso,BFA,"Mar 17, 2020",2
Burkina Faso,BFA,"Mar 18, 2020",2
Burkina Faso,BFA,"Mar 19, 2020",2
Burkina Faso,BFA,"Mar 20, 2020",2
Burkina Faso,BFA,"Mar 21, 2020",2
Burkina Faso,BFA,"Mar 22, 2020",2
Burkina Faso,BFA,"Mar 23, 2020",2
Burkina Faso,BFA,"Mar 24, 2020",2
Burkina Faso,BFA,"Mar 25, 2020",2
Burkina Faso,BFA,"Mar 26, 2020",2
Burkina Faso,BFA,"Mar 27, 2020",2
Burkina Faso,BFA,"Mar 28, 2020",2
Burkina Faso,BFA,"Mar 29, 2020",2
Burkina Faso,BFA,"Mar 30, 2020",2
Burkina Faso,BFA,"Mar 31, 2020",2
Burkina Faso,BFA,"Apr 1, 2020",2
Burkina Faso,BFA,"Apr 2, 2020",2
Burkina Faso,BFA,"Apr 3, 2020",2
Burkina Faso,BFA,"Apr 4, 2020",2
Burkina Faso,BFA,"Apr 5, 2020",2
Burkina Faso,BFA,"Apr 6, 2020",2
Burkina Faso,BFA,"Apr 7, 2020",2
Burkina Faso,BFA,"Apr 8, 2020",2
Burkina Faso,BFA,"Apr 9, 2020",2
Burkina Faso,BFA,"Apr 10, 2020",2
Burkina Faso,BFA,"Apr 11, 2020",2
Burkina Faso,BFA,"Apr 12, 2020",2
Burkina Faso,BFA,"Apr 13, 2020",2
Burkina Faso,BFA,"Apr 14, 2020",2
Burkina Faso,BFA,"Apr 15, 2020",2
Burkina Faso,BFA,"Apr 16, 2020",2
Burkina Faso,BFA,"Apr 17, 2020",2
Burkina Faso,BFA,"Apr 18, 2020",2
Burkina Faso,BFA,"Apr 19, 2020",2
Burkina Faso,BFA,"Apr 20, 2020",2
Burkina Faso,BFA,"Apr 21, 2020",2
Burkina Faso,BFA,"Apr 22, 2020",2
Burkina Faso,BFA,"Apr 23, 2020",2
Burkina Faso,BFA,"Apr 24, 2020",2
Burkina Faso,BFA,"Apr 25, 2020",2
Burkina Faso,BFA,"Apr 26, 2020",2
Burkina Faso,BFA,"Apr 27, 2020",2
Burkina Faso,BFA,"Apr 28, 2020",2
Burkina Faso,BFA,"Apr 29, 2020",2
Burkina Faso,BFA,"Apr 30, 2020",2
Burkina Faso,BFA,"May 1, 2020",2
Burkina Faso,BFA,"May 2, 2020",2
Burkina Faso,BFA,"May 3, 2020",2
Burkina Faso,BFA,"May 4, 2020",2
Burundi,BDI,"Apr 1, 2020",2
Burundi,BDI,"Apr 2, 2020",2
Burundi,BDI,"Apr 3, 2020",2
Burundi,BDI,"Apr 4, 2020",2
Burundi,BDI,"Apr 5, 2020",2
Burundi,BDI,"Apr 6, 2020",2
Burundi,BDI,"Apr 7, 2020",2
Burundi,BDI,"Apr 8, 2020",2
Burundi,BDI,"Apr 9, 2020",2
Burundi,BDI,"Apr 10, 2020",2
Burundi,BDI,"Apr 11, 2020",2
Burundi,BDI,"Apr 12, 2020",2
Burundi,BDI,"Apr 13, 2020",2
Burundi,BDI,"Apr 14, 2020",2
Burundi,BDI,"Apr 15, 2020",2
Burundi,BDI,"Apr 16, 2020",2
Burundi,BDI,"Apr 17, 2020",2
Burundi,BDI,"Apr 18, 2020",2
Burundi,BDI,"Apr 19, 2020",2
Burundi,BDI,"Apr 20, 2020",2
Burundi,BDI,"Apr 21, 2020",2
Burundi,BDI,"Apr 22, 2020",2
Burundi,BDI,"Apr 23, 2020",2
Burundi,BDI,"Apr 24, 2020",2
Burundi,BDI,"Apr 25, 2020",2
Burundi,BDI,"Apr 26, 2020",2
Burundi,BDI,"Apr 27, 2020",2
Burundi,BDI,"Apr 28, 2020",2
Burundi,BDI,"Apr 29, 2020",2
Burundi,BDI,"Apr 30, 2020",2
Burundi,BDI,"May 1, 2020",2
Burundi,BDI,"May 2, 2020",2
Burundi,BDI,"May 3, 2020",2
Burundi,BDI,"May 4, 2020",2
Burundi,BDI,"May 5, 2020",2
Burundi,BDI,"May 6, 2020",2
Burundi,BDI,"May 7, 2020",2
Canada,CAN,"Jan 1, 2020",1
Canada,CAN,"Jan 2, 2020",1
Canada,CAN,"Jan 3, 2020",1
Canada,CAN,"Jan 4, 2020",1
Canada,CAN,"Jan 5, 2020",1
Canada,CAN,"Jan 6, 2020",1
Canada,CAN,"Jan 7, 2020",1
Canada,CAN,"Jan 8, 2020",1
Canada,CAN,"Jan 9, 2020",1
Canada,CAN,"Jan 10, 2020",1
Canada,CAN,"Jan 11, 2020",1
Canada,CAN,"Jan 12, 2020",1
Canada,CAN,"Jan 13, 2020",1
Canada,CAN,"Jan 14, 2020",1
Canada,CAN,"Jan 15, 2020",1
Canada,CAN,"Jan 16, 2020",1
Canada,CAN,"Jan 17, 2020",1
Canada,CAN,"Jan 18, 2020",1
Canada,CAN,"Jan 19, 2020",1
Canada,CAN,"Jan 20, 2020",1
Canada,CAN,"Jan 21, 2020",1
Canada,CAN,"Jan 22, 2020",1
Canada,CAN,"Jan 23, 2020",1
Canada,CAN,"Jan 24, 2020",1
Canada,CAN,"Jan 25, 2020",1
Canada,CAN,"Jan 26, 2020",1
Canada,CAN,"Jan 27, 2020",1
Canada,CAN,"Jan 28, 2020",1
Canada,CAN,"Jan 29, 2020",1
Canada,CAN,"Jan 30, 2020",1
Canada,CAN,"Jan 31, 2020",1
Canada,CAN,"Feb 1, 2020",1
Canada,CAN,"Feb 2, 2020",1
Canada,CAN,"Feb 3, 2020",1
Canada,CAN,"Feb 4, 2020",1
Canada,CAN,"Feb 5, 2020",1
Canada,CAN,"Feb 6, 2020",1
Canada,CAN,"Feb 7, 2020",1
Canada,CAN,"Feb 8, 2020",1
Canada,CAN,"Feb 9, 2020",1
Canada,CAN,"Feb 10, 2020",1
Canada,CAN,"Feb 11, 2020",1
Canada,CAN,"Feb 12, 2020",1
Canada,CAN,"Feb 13, 2020",1
Canada,CAN,"Feb 14, 2020",1
Canada,CAN,"Feb 15, 2020",1
Canada,CAN,"Feb 16, 2020",1
Canada,CAN,"Feb 17, 2020",1
Canada,CAN,"Feb 18, 2020",1
Canada,CAN,"Feb 19, 2020",1
Canada,CAN,"Feb 20, 2020",1
Canada,CAN,"Feb 21, 2020",1
Canada,CAN,"Feb 22, 2020",1
Canada,CAN,"Feb 23, 2020",1
Canada,CAN,"Feb 24, 2020",1
Canada,CAN,"Feb 25, 2020",1
Canada,CAN,"Feb 26, 2020",1
Canada,CAN,"Feb 27, 2020",1
Canada,CAN,"Feb 28, 2020",1
Canada,CAN,"Feb 29, 2020",1
Canada,CAN,"Mar 1, 2020",1
Canada,CAN,"Mar 2, 2020",1
Canada,CAN,"Mar 3, 2020",1
Canada,CAN,"Mar 4, 2020",1
Canada,CAN,"Mar 5, 2020",1
Canada,CAN,"Mar 6, 2020",1
Canada,CAN,"Mar 7, 2020",1
Canada,CAN,"Mar 8, 2020",1
Canada,CAN,"Mar 9, 2020",1
Canada,CAN,"Mar 10, 2020",1
Canada,CAN,"Mar 11, 2020",1
Canada,CAN,"Mar 12, 2020",1
Canada,CAN,"Mar 13, 2020",1
Canada,CAN,"Mar 14, 2020",1
Canada,CAN,"Mar 15, 2020",1
Canada,CAN,"Mar 16, 2020",1
Canada,CAN,"Mar 17, 2020",1
Canada,CAN,"Mar 18, 2020",1
Canada,CAN,"Mar 19, 2020",1
Canada,CAN,"Mar 20, 2020",1
Canada,CAN,"Mar 21, 2020",1
Canada,CAN,"Mar 22, 2020",1
Canada,CAN,"Mar 23, 2020",1
Canada,CAN,"Mar 24, 2020",1
Canada,CAN,"Mar 25, 2020",1
Canada,CAN,"Mar 26, 2020",1
Canada,CAN,"Mar 27, 2020",1
Canada,CAN,"Mar 28, 2020",1
Canada,CAN,"Mar 29, 2020",1
Canada,CAN,"Mar 30, 2020",1
Canada,CAN,"Mar 31, 2020",1
Canada,CAN,"Apr 1, 2020",1
Canada,CAN,"Apr 2, 2020",1
Canada,CAN,"Apr 3, 2020",1
Canada,CAN,"Apr 4, 2020",1
Canada,CAN,"Apr 5, 2020",1
Canada,CAN,"Apr 6, 2020",1
Canada,CAN,"Apr 7, 2020",1
Canada,CAN,"Apr 8, 2020",1
Canada,CAN,"Apr 9, 2020",1
Canada,CAN,"Apr 10, 2020",1
Canada,CAN,"Apr 11, 2020",1
Canada,CAN,"Apr 12, 2020",1
Canada,CAN,"Apr 13, 2020",1
Canada,CAN,"Apr 14, 2020",1
Canada,CAN,"Apr 15, 2020",1
Canada,CAN,"Apr 16, 2020",1
Canada,CAN,"Apr 17, 2020",1
Canada,CAN,"Apr 18, 2020",1
Canada,CAN,"Apr 19, 2020",1
Canada,CAN,"Apr 20, 2020",1
Canada,CAN,"Apr 21, 2020",1
Canada,CAN,"Apr 22, 2020",1
Canada,CAN,"Apr 23, 2020",1
Canada,CAN,"Apr 24, 2020",1
Canada,CAN,"Apr 25, 2020",1
Canada,CAN,"Apr 26, 2020",1
Canada,CAN,"Apr 27, 2020",1
Canada,CAN,"Apr 28, 2020",1
Canada,CAN,"Apr 29, 2020",1
Canada,CAN,"Apr 30, 2020",1
Canada,CAN,"May 1, 2020",1
Canada,CAN,"May 2, 2020",1
Canada,CAN,"May 3, 2020",1
Cape Verde,CPV,"Apr 18, 2020",1
Cape Verde,CPV,"Apr 19, 2020",1
Cape Verde,CPV,"Apr 20, 2020",1
Cape Verde,CPV,"Apr 21, 2020",1
Cape Verde,CPV,"Apr 22, 2020",1
Cape Verde,CPV,"Apr 23, 2020",1
Cape Verde,CPV,"Apr 24, 2020",1
Cape Verde,CPV,"Apr 25, 2020",1
Cape Verde,CPV,"Apr 26, 2020",1
Cape Verde,CPV,"Apr 27, 2020",1
Cape Verde,CPV,"Apr 28, 2020",1
Cape Verde,CPV,"Apr 29, 2020",1
Cape Verde,CPV,"Apr 30, 2020",1
Cape Verde,CPV,"May 1, 2020",1
Cape Verde,CPV,"May 2, 2020",1
Cape Verde,CPV,"May 3, 2020",1
Cape Verde,CPV,"May 4, 2020",1
Cape Verde,CPV,"May 5, 2020",1
Cape Verde,CPV,"May 6, 2020",1
Cape Verde,CPV,"May 7, 2020",1
Chile,CHL,"Mar 30, 2020",2
Chile,CHL,"Mar 31, 2020",2
Chile,CHL,"Apr 1, 2020",2
Chile,CHL,"Apr 2, 2020",2
Chile,CHL,"Apr 3, 2020",2
Chile,CHL,"Apr 4, 2020",2
Chile,CHL,"Apr 5, 2020",2
Chile,CHL,"Apr 6, 2020",2
Chile,CHL,"Apr 7, 2020",2
Chile,CHL,"Apr 8, 2020",2
Chile,CHL,"Apr 9, 2020",2
Chile,CHL,"Apr 10, 2020",2
Chile,CHL,"Apr 11, 2020",2
Chile,CHL,"Apr 12, 2020",2
Chile,CHL,"Apr 13, 2020",2
Chile,CHL,"Apr 14, 2020",2
Chile,CHL,"Apr 15, 2020",2
Chile,CHL,"Apr 16, 2020",2
Chile,CHL,"Apr 17, 2020",2
Chile,CHL,"Apr 18, 2020",2
Chile,CHL,"Apr 19, 2020",2
